query,id,class,tp,fp,fn,tn,P,N_total,AP,ROC_AUC,NDCG,NDCG_top10,TP,FP,FN,TN,TPR,TNR,PPV,NPV,FNR,FPR,FDR,FOR,TS,ACC,F1,F0_5,F2,MCC,BM,MK,LR+,LR-
m1230_06_fill_holes_and_orientation.obj,m1230,Jet,4,6,3,0,7,2437,7.767610023229999,0.9177911774039988,0.8199903126034038,0.5271064966405457,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m1231_06_fill_holes_and_orientation.obj,m1231,Jet,10,0,0,0,7,2437,10.298564837795778,0.9142684861948588,0.8822336234954745,1.0,10,0,0,0,1.0,,1.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,
m1232_06_fill_holes_and_orientation.obj,m1232,Jet,3,7,4,0,7,2437,6.462981898777417,0.9004696921612187,0.7655304388317251,0.29990503169749444,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m1233_06_fill_holes_and_orientation.obj,m1233,Jet,5,5,2,0,7,2437,6.5469653004556125,0.9022056490003174,0.7860267890692879,0.5231534112996472,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
m1234_06_fill_holes_and_orientation.obj,m1234,Jet,3,7,4,0,7,2437,6.9561312700374645,0.9059822278641702,0.7816348637062617,0.32227224912195473,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m1235_06_fill_holes_and_orientation.obj,m1235,Jet,10,0,0,0,7,2437,11.183598895674212,0.9243129165344335,0.8975600730773284,1.0,10,0,0,0,1.0,,1.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,
m1236_06_fill_holes_and_orientation.obj,m1236,Jet,4,6,3,0,7,2437,5.574483885072719,0.8992161218660744,0.7567923607670358,0.43828689407543026,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m1237_06_fill_holes_and_orientation.obj,m1237,Jet,4,6,3,0,7,2437,5.293879442033956,0.8483179942875279,0.7553382111039817,0.46627747176364104,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m1238_06_fill_holes_and_orientation.obj,m1238,Jet,8,2,0,0,7,2437,9.66541274495785,0.9260996509044748,0.8688477227470794,0.8521705090845474,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m1239_06_fill_holes_and_orientation.obj,m1239,Jet,4,6,3,0,7,2437,2.9734318848490635,0.7407553157727707,0.6541834681084351,0.28444935123173903,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m1240_06_fill_holes_and_orientation.obj,m1240,Jet,7,3,0,0,7,2437,8.985005936399181,0.9183719454141543,0.8490515106324161,0.7280855459907166,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
m1241_06_fill_holes_and_orientation.obj,m1241,Jet,4,6,3,0,7,2437,2.888433673076933,0.742396064741352,0.6739754453173598,0.460012661100461,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m1242_06_fill_holes_and_orientation.obj,m1242,Jet,6,4,1,0,7,2437,8.786613472421642,0.9135798159314503,0.8475850018189968,0.6867151830982592,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m1243_06_fill_holes_and_orientation.obj,m1243,Jet,9,1,0,0,7,2437,10.651680863261808,0.9275245953665503,0.8874867578133582,0.9148568823583791,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
m1245_06_fill_holes_and_orientation.obj,m1245,Jet,4,6,3,0,7,2437,4.243251661439959,0.8609425579181212,0.7255653911803074,0.4920062203073638,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m1246_06_fill_holes_and_orientation.obj,m1246,Jet,10,0,0,0,7,2437,10.544738036710045,0.9187559504919073,0.8886270931494306,1.0,10,0,0,0,1.0,,1.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,
m1247_06_fill_holes_and_orientation.obj,m1247,Jet,5,5,2,0,7,2437,4.607129208585967,0.8250936210726753,0.7429773736828991,0.6059848036189868,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
m1248_06_fill_holes_and_orientation.obj,m1248,Jet,6,4,1,0,7,2437,5.22423186826317,0.8372040622024755,0.7455590365462721,0.5270672065167424,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m1249_06_fill_holes_and_orientation.obj,m1249,Jet,2,8,5,0,7,2437,3.0186101367835856,0.7915391939066962,0.6491410989498042,0.16815228646891087,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m1250_06_fill_holes_and_orientation.obj,m1250,Jet,7,3,0,0,7,2437,5.008644441958345,0.8346334496985084,0.7623517357840383,0.7569021067152311,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
m1251_06_fill_holes_and_orientation.obj,m1251,Jet,1,9,6,0,7,2437,2.457010931063394,0.7878451285306252,0.6348581137718441,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m1252_06_fill_holes_and_orientation.obj,m1252,Jet,9,1,0,0,7,2437,9.846974867897162,0.9284354173278325,0.8755279445185136,0.9363792118010483,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
m1253_06_fill_holes_and_orientation.obj,m1253,Jet,5,5,2,0,7,2437,6.217685420456758,0.8741669311329737,0.7899006457061838,0.5988751049740156,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
m1255_06_fill_holes_and_orientation.obj,m1255,Jet,6,4,1,0,7,2437,6.213965918365171,0.8578038717867343,0.7756267392683078,0.5716349530699038,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m1256_06_fill_holes_and_orientation.obj,m1256,Jet,3,7,4,0,7,2437,4.424041858383343,0.8841701047286576,0.7214804043834819,0.38431135260440824,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m1257_06_fill_holes_and_orientation.obj,m1257,Jet,3,7,4,0,7,2437,4.828311619491582,0.8900793398920979,0.7428727065374905,0.4373524791503101,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m1258_06_fill_holes_and_orientation.obj,m1258,Jet,6,4,1,0,7,2437,6.2325028729773475,0.8647667407172327,0.7959691669297445,0.7116179486056783,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m1259_06_fill_holes_and_orientation.obj,m1259,Jet,4,6,3,0,7,2437,3.926612286243379,0.810742621390035,0.7176940158126534,0.49118023727106014,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m1260_06_fill_holes_and_orientation.obj,m1260,Jet,0,10,6,0,6,2437,4.2004811136291265,0.8497461123452872,0.6600544742235428,0.0,0,10,6,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m1261_06_fill_holes_and_orientation.obj,m1261,Jet,5,5,2,0,7,2437,4.428449539444496,0.8155442716597905,0.7387850959440104,0.6203974344166849,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
m1262_06_fill_holes_and_orientation.obj,m1262,Jet,9,1,0,0,7,2437,10.60797714871163,0.9246747064423992,0.884151622323436,0.9052116356304495,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
m1263_06_fill_holes_and_orientation.obj,m1263,Jet,8,2,0,0,7,2437,9.230603388388342,0.9043763884481117,0.8576552007153725,0.8364586133797037,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m1264_06_fill_holes_and_orientation.obj,m1264,Jet,7,3,0,0,7,2437,9.242271304808757,0.9234592192954617,0.8615895185496686,0.7849818707050383,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
m1265_06_fill_holes_and_orientation.obj,m1265,Jet,2,8,5,0,7,2437,4.650240346335245,0.8943922564265313,0.7248480835978391,0.35895421017163476,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m1266_06_fill_holes_and_orientation.obj,m1266,Jet,6,4,1,0,7,2437,9.381377795165006,0.9135639479530308,0.8586484943582717,0.706583601726363,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m1267_06_fill_holes_and_orientation.obj,m1267,Jet,5,5,2,0,7,2437,5.513369582121198,0.8725579181212314,0.7486229012766172,0.43305492900570197,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
m1268_06_fill_holes_and_orientation.obj,m1268,Jet,1,9,6,0,7,2437,5.256469340570313,0.9067692795937798,0.7259116182141743,0.13886244387355456,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m1269_06_fill_holes_and_orientation.obj,m1269,Jet,8,2,0,0,7,2437,5.442725788472367,0.8908663916217074,0.7728765812869265,0.8512360941594275,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m1271_06_fill_holes_and_orientation.obj,m1271,Jet,5,5,2,0,7,2437,5.681487579129976,0.9042907013646462,0.7536152677819494,0.45214726077529543,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
m1273_06_fill_holes_and_orientation.obj,m1273,Jet,2,8,5,0,7,2437,4.696704263898467,0.8927800698191051,0.7125978620495115,0.23365080824310536,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m1274_06_fill_holes_and_orientation.obj,m1274,Jet,4,6,3,0,7,2437,5.544968007161528,0.8842589654078071,0.7553306796677187,0.4381081808305046,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m1275_06_fill_holes_and_orientation.obj,m1275,Jet,3,7,4,0,7,2437,4.1501467388691085,0.8650047603935258,0.7000053371106172,0.30308203017988267,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m1276_06_fill_holes_and_orientation.obj,m1276,Jet,7,3,0,0,7,2437,5.080113565155402,0.8818787686448747,0.7630873705729073,0.7967610662472993,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
m1277_06_fill_holes_and_orientation.obj,m1277,Jet,3,7,4,0,7,2437,3.1914151322893622,0.8177784830212631,0.6820338032694954,0.3647442587311446,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m1278_06_fill_holes_and_orientation.obj,m1278,Jet,4,6,3,0,7,2437,4.306199580773165,0.8752396064741352,0.7195183177748621,0.4530643748551538,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m1279_06_fill_holes_and_orientation.obj,m1279,Jet,4,6,3,0,7,2437,4.414771532634805,0.8808917803871787,0.7263595085126279,0.49435723575344837,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m1280_06_fill_holes_and_orientation.obj,m1280,Jet,4,6,3,0,7,2437,4.2273211699635365,0.8665185655347509,0.7269983793220385,0.5107164012496702,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m1281_06_fill_holes_and_orientation.obj,m1281,Jet,1,9,6,0,7,2437,3.7272800380073066,0.8599174865122183,0.6906234264470711,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m1282_06_fill_holes_and_orientation.obj,m1282,Jet,7,3,0,0,7,2437,5.116507958579751,0.8816978736908918,0.762214341612231,0.7788065869851875,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
m1283_06_fill_holes_and_orientation.obj,m1283,Jet,6,4,1,0,7,2437,5.3636258090215945,0.896724849254205,0.7566950248520173,0.6090726157997784,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m1284_06_fill_holes_and_orientation.obj,m1284,Jet,0,10,7,0,7,2437,2.3712046215456413,0.7863249761980324,0.6110062629910882,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m1285_06_fill_holes_and_orientation.obj,m1285,Jet,3,7,4,0,7,2437,3.818197370272522,0.8658933671850206,0.7043307823810849,0.42520843362602384,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m1286_06_fill_holes_and_orientation.obj,m1286,Jet,6,4,1,0,7,2437,7.929248247215019,0.919047921294827,0.8143280606391409,0.5926825204089029,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m1287_06_fill_holes_and_orientation.obj,m1287,Jet,2,8,5,0,7,2437,4.544169773731222,0.8942113614725484,0.6968287594461682,0.16421958630632805,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m1288_06_fill_holes_and_orientation.obj,m1288,Jet,7,3,0,0,7,2437,7.062961325481454,0.8893430656934307,0.8073906735100523,0.7097402150304355,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
m1289_06_fill_holes_and_orientation.obj,m1289,Jet,2,8,5,0,7,2437,3.6044220654381363,0.826093303713107,0.6860219724413018,0.2122263659729146,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m1290_06_fill_holes_and_orientation.obj,m1290,Jet,6,4,1,0,7,2437,8.344769576368602,0.925353855918756,0.828533242945565,0.6243301345792677,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m1291_06_fill_holes_and_orientation.obj,m1291,Jet,3,7,4,0,7,2437,3.51204641795433,0.7974262139003492,0.676729008181283,0.22784037450527977,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m1292_06_fill_holes_and_orientation.obj,m1292,Jet,2,8,5,0,7,2437,4.427049312097097,0.8794477943509997,0.6925007211928402,0.15457433957839828,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m1293_06_fill_holes_and_orientation.obj,m1293,Jet,0,10,7,0,7,2437,2.604784816047934,0.8084290701364646,0.6142713347468791,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m1296_06_fill_holes_and_orientation.obj,m1296,Jet,0,10,7,0,7,2437,2.041871957545183,0.7661758172008886,0.5785773821549329,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m1297_06_fill_holes_and_orientation.obj,m1297,Jet,0,10,7,0,7,2437,1.7384209351716347,0.7229450967946682,0.5693720592325756,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m1298_06_fill_holes_and_orientation.obj,m1298,Jet,3,7,4,0,7,2437,3.4223927446884943,0.7992542050142811,0.6702526159535235,0.2140837143698417,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m1299_06_fill_holes_and_orientation.obj,m1299,Jet,4,6,3,0,7,2437,4.75067063257823,0.8489241510631547,0.7468435452798748,0.5271064966405457,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m1300_06_fill_holes_and_orientation.obj,m1300,Jet,5,5,2,0,7,2437,5.321193814723925,0.8419073310060299,0.744925735093021,0.44173955623824734,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
m1301_06_fill_holes_and_orientation.obj,m1301,Jet,1,9,6,0,7,2437,4.006541763550578,0.8508092668993971,0.6816939252227038,0.06362078819895173,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D01015_06_fill_holes_and_orientation.obj,d01015,Knife,1,9,6,0,7,2437,0.08510926407350336,0.7085659738482043,0.36136548020123405,0.09478836436955079,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D01025_06_fill_holes_and_orientation.obj,d01025,Knife,0,10,7,0,7,2437,0.1633663514989466,0.866125139584309,0.4133447146997279,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D01032_06_fill_holes_and_orientation.obj,d01032,Knife,0,10,7,0,7,2437,0.2015017133372414,0.8828212240193077,0.4260008235619128,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D01051_06_fill_holes_and_orientation.obj,d01051,Knife,1,9,6,0,7,2437,0.0838205743244812,0.7621843593530493,0.3646151040344438,0.06625422345438904,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D01054_06_fill_holes_and_orientation.obj,d01054,Knife,3,7,4,0,7,2437,0.47984409479974705,0.9243182882461007,0.5299912068603001,0.21538297927698713,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D01057_06_fill_holes_and_orientation.obj,d01057,Knife,2,8,5,0,7,2437,0.4387608618032804,0.9030654515327259,0.5660046165180002,0.2837125544970319,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D01063_06_fill_holes_and_orientation.obj,d01063,Knife,0,10,7,0,7,2437,0.17129109395212705,0.8710421094340981,0.41500577404815864,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D01075_06_fill_holes_and_orientation.obj,d01075,Knife,0,10,7,0,7,2437,0.11985016062873599,0.8493750225135981,0.37623357718990424,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
