query,id,class,tp,fp,fn,tn,P,N_total,AP,ROC_AUC,NDCG,NDCG_top10,TP,FP,FN,TN,TPR,TNR,PPV,NPV,FNR,FPR,FDR,FOR,TS,ACC,F1,F0_5,F2,MCC,BM,MK,LR+,LR-
m156_06_fill_holes_and_orientation.obj,m156,Humanoid,8,2,0,0,7,2437,9.116911698075041,0.874650950156918,0.8546100560819064,0.8553475075669357,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m157_06_fill_holes_and_orientation.obj,m157,Humanoid,9,1,0,0,7,2437,8.308134260748272,0.8655046086935032,0.8380311651183829,0.9052116356304495,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
m158_06_fill_holes_and_orientation.obj,m158,Humanoid,2,8,5,0,7,2437,3.4403756877714096,0.7930752217856526,0.6647154972297438,0.14201905717762706,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m159_06_fill_holes_and_orientation.obj,m159,Humanoid,9,1,0,0,7,2437,7.827337884354283,0.8594255813378802,0.8324116794343598,0.9337457765456111,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
m160_06_fill_holes_and_orientation.obj,m160,Humanoid,3,7,4,0,7,2437,6.426810687166155,0.866249042429634,0.7753078536503756,0.39327839964630634,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m161_06_fill_holes_and_orientation.obj,m161,Humanoid,6,4,1,0,7,2437,6.802068240985937,0.8653223614303013,0.7966738341318195,0.6331992944486873,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m162_06_fill_holes_and_orientation.obj,m162,Humanoid,8,2,0,0,7,2437,7.7022272581203435,0.8605870215237107,0.828093789423745,0.8669479898642711,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m163_06_fill_holes_and_orientation.obj,m163,Humanoid,4,6,3,0,7,2437,5.6500447112552115,0.855431586230756,0.7602639318028804,0.460012661100461,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m164_06_fill_holes_and_orientation.obj,m164,Humanoid,9,1,0,0,7,2437,8.198681591003481,0.8506004892875676,0.8388643280288769,0.9305687780632229,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
m165_06_fill_holes_and_orientation.obj,m165,Humanoid,10,0,0,0,7,2437,7.998257968904616,0.8548693997578274,0.8361495195954345,1.0,10,0,0,0,1.0,,1.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,
m166_06_fill_holes_and_orientation.obj,m166,Humanoid,10,0,0,0,7,2437,6.615427647150389,0.838871796772679,0.8061352227083597,1.0,10,0,0,0,1.0,,1.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,
m167_06_fill_holes_and_orientation.obj,m167,Humanoid,0,10,7,0,7,2437,1.8392562025203534,0.7116045172609782,0.5746670530294321,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m168_06_fill_holes_and_orientation.obj,m168,Humanoid,8,2,0,0,7,2437,8.935165233711055,0.8846776385696988,0.8482573875499013,0.8200685179888284,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m169_06_fill_holes_and_orientation.obj,m169,Humanoid,1,9,6,0,7,2437,2.5448455954452873,0.7646817159660958,0.6265827858287362,0.08514311764162101,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m170_06_fill_holes_and_orientation.obj,m170,Humanoid,7,3,0,0,7,2437,7.156426812478534,0.8456767242444461,0.8116275498082951,0.7788065869851875,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
m171_06_fill_holes_and_orientation.obj,m171,Humanoid,8,2,0,0,7,2437,7.816415161195729,0.8680066473917019,0.8288792070523555,0.8643145546088339,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m172_06_fill_holes_and_orientation.obj,m172,Humanoid,1,9,6,0,7,2437,3.6090997894257124,0.811117700842662,0.687488585571946,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m173_06_fill_holes_and_orientation.obj,m173,Humanoid,8,2,0,0,7,2437,7.717647340680929,0.838955198062619,0.8281723411580064,0.8669479898642711,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m174_06_fill_holes_and_orientation.obj,m174,Humanoid,1,9,6,0,7,2437,1.8572920697856534,0.6977012133343217,0.5886073989413473,0.07336392209936006,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m175_06_fill_holes_and_orientation.obj,m175,Humanoid,9,1,0,0,7,2437,7.822607106935352,0.8551844712976004,0.8310344200334255,0.9337457765456111,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
m176_06_fill_holes_and_orientation.obj,m176,Humanoid,5,5,2,0,7,2437,5.074128160345888,0.8340128993995107,0.755127196646957,0.6020521034564039,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
m177_06_fill_holes_and_orientation.obj,m177,Humanoid,3,7,4,0,7,2437,4.248501283215502,0.8310413423283168,0.7084841488702133,0.3070147303424654,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m178_06_fill_holes_and_orientation.obj,m178,Humanoid,10,0,0,0,7,2437,9.700642856517236,0.8855147404057627,0.8678263615863536,1.0,10,0,0,0,1.0,,1.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,
m179_06_fill_holes_and_orientation.obj,m179,Humanoid,10,0,0,0,7,2437,8.869157794362186,0.880547730249339,0.8520026917634616,1.0,10,0,0,0,1.0,,1.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,
m180_06_fill_holes_and_orientation.obj,m180,Humanoid,1,9,6,0,7,2437,2.7476069147294084,0.7485173104010675,0.6348193144119841,0.1100458831490401,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m181_06_fill_holes_and_orientation.obj,m181,Humanoid,3,7,4,0,7,2437,7.097710641567088,0.8885511651469098,0.7677316084269288,0.2465505554475862,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m182_06_fill_holes_and_orientation.obj,m182,Humanoid,9,1,0,0,7,2437,7.9351958848279285,0.8649609558405613,0.8323446094241888,0.92663607790064,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
m183_06_fill_holes_and_orientation.obj,m183,Humanoid,1,9,6,0,7,2437,1.3452048355930608,0.6062655991301554,0.5481392963013048,0.07839826897867534,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m184_06_fill_holes_and_orientation.obj,m184,Humanoid,9,1,0,0,7,2437,6.746590451625652,0.822988484444115,0.8072820186885996,0.9363792118010483,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
m185_06_fill_holes_and_orientation.obj,m185,Humanoid,7,3,0,0,7,2437,5.999193842207417,0.8325487434205648,0.7893387086215375,0.7967610662472993,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
m186_06_fill_holes_and_orientation.obj,m186,Humanoid,8,2,0,0,7,2437,9.1372082494057,0.874379123730447,0.8444274696381409,0.7827392871477703,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m187_06_fill_holes_and_orientation.obj,m187,Humanoid,3,7,4,0,7,2437,5.16564472634729,0.8437214273358539,0.7305902805143372,0.2687374555268953,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m188_06_fill_holes_and_orientation.obj,m188,Humanoid,6,4,1,0,7,2437,5.594572142149761,0.8204864457459163,0.7710523451791039,0.6719377023185356,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m189_06_fill_holes_and_orientation.obj,m189,Humanoid,7,3,0,0,7,2437,8.09616713620924,0.8760440605925817,0.8141590558909608,0.6442227883107536,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
m190_06_fill_holes_and_orientation.obj,m190,Humanoid,1,9,6,0,7,2437,2.8743550960513886,0.7614846665183976,0.6610050896811137,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m191_06_fill_holes_and_orientation.obj,m191,Humanoid,0,10,7,0,7,2437,1.523352744098084,0.6597567153483085,0.5511867796131554,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m192_06_fill_holes_and_orientation.obj,m192,Humanoid,10,0,0,0,7,2437,9.5850778520629,0.8704901524699138,0.8653265305857911,1.0,10,0,0,0,1.0,,1.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,
m193_06_fill_holes_and_orientation.obj,m193,Humanoid,3,7,4,0,7,2437,5.845533948710616,0.8596603405243779,0.7593406785491863,0.3647442587311446,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m194_06_fill_holes_and_orientation.obj,m194,Humanoid,9,1,0,0,7,2437,7.249635037039937,0.855969061210369,0.819107861813734,0.9363792118010483,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
m195_06_fill_holes_and_orientation.obj,m195,Humanoid,6,4,1,0,7,2437,6.940975237299625,0.8604603751204686,0.7814928788014088,0.5210984447123072,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m196_06_fill_holes_and_orientation.obj,m196,Humanoid,6,4,1,0,7,2437,5.10680679569749,0.802067116415845,0.7556508658529779,0.6496872770120412,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m197_06_fill_holes_and_orientation.obj,m197,Humanoid,7,3,0,0,7,2437,6.928802357943768,0.8357581486149208,0.8086293382730241,0.8006937664098821,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
m198_06_fill_holes_and_orientation.obj,m198,Humanoid,2,8,5,0,7,2437,2.808341393838792,0.7800646205550201,0.640353988392189,0.13698471029831177,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m199_06_fill_holes_and_orientation.obj,m199,Humanoid,1,9,6,0,7,2437,3.6020428940587808,0.7876417821928978,0.6678530238230773,0.06625422345438904,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m202_06_fill_holes_and_orientation.obj,m202,Humanoid,8,2,0,0,7,2437,6.873184932707747,0.8417136185039662,0.8021185031626629,0.8048109992093391,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m203_06_fill_holes_and_orientation.obj,m203,Humanoid,2,8,5,0,7,2437,3.415393065929714,0.800043862900635,0.6842016277689044,0.29345568839744024,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m204_06_fill_holes_and_orientation.obj,m204,Humanoid,0,10,7,0,7,2437,1.5758443818289918,0.6551325771616379,0.5707312809572846,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m205_06_fill_holes_and_orientation.obj,m205,Humanoid,6,4,1,0,7,2437,7.206131372682741,0.8530778164924506,0.8136442282230056,0.7151857987862358,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m206_06_fill_holes_and_orientation.obj,m206,Humanoid,3,7,4,0,7,2437,2.922818753011348,0.7733029381965552,0.6512655725473172,0.27358726976933645,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m207_06_fill_holes_and_orientation.obj,m207,Humanoid,2,8,5,0,7,2437,4.694686546511046,0.8245947315096251,0.7152835135218856,0.23365080824310536,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m208_06_fill_holes_and_orientation.obj,m208,Humanoid,1,9,6,0,7,2437,4.5424551108687705,0.8505726888575877,0.6977349348654601,0.1100458831490401,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m210_06_fill_holes_and_orientation.obj,m210,Humanoid,1,9,6,0,7,2437,2.1626438574215556,0.7310895297402822,0.6087762059392042,0.1100458831490401,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m211_06_fill_holes_and_orientation.obj,m211,Humanoid,10,0,0,0,7,2437,8.879575364083367,0.8591105097981071,0.8525938824832126,1.0,10,0,0,0,1.0,,1.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,
m212_06_fill_holes_and_orientation.obj,m212,Humanoid,8,2,0,0,7,2437,8.285417423960421,0.8917791039612524,0.8255404225427745,0.7510916729774055,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m213_06_fill_holes_and_orientation.obj,m213,Humanoid,10,0,0,0,7,2437,7.7516792414698275,0.8475424419897695,0.8289233650237758,1.0,10,0,0,0,1.0,,1.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,
m214_06_fill_holes_and_orientation.obj,m214,Humanoid,0,10,7,0,7,2437,3.475703945569571,0.804516643190748,0.6558069932721379,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m215_06_fill_holes_and_orientation.obj,m215,Humanoid,7,3,0,0,7,2437,8.054961683466171,0.8722261348753305,0.8158803364876706,0.6563033086078547,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
m216_06_fill_holes_and_orientation.obj,m216,Humanoid,0,10,7,0,7,2437,1.6742237229859425,0.6713124274099884,0.5710143353235327,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m217_06_fill_holes_and_orientation.obj,m217,Humanoid,1,9,6,0,7,2437,4.105430366129807,0.8140923468505202,0.6844820082573647,0.06362078819895173,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m218_06_fill_holes_and_orientation.obj,m218,Humanoid,4,6,3,0,7,2437,3.0553872406271387,0.671924036869548,0.691441427572319,0.5637884576902257,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m219_06_fill_holes_and_orientation.obj,m219,Humanoid,5,5,2,0,7,2437,3.14663166816083,0.7355005312971064,0.6855536727955969,0.5166851630541055,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
m220_06_fill_holes_and_orientation.obj,m220,Humanoid,8,2,0,0,7,2437,5.407595541586609,0.8066572762992068,0.7735684394772923,0.8482378089219648,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m221_06_fill_holes_and_orientation.obj,m221,Humanoid,9,1,0,0,7,2437,5.342662615689208,0.7751254108285764,0.7718480439378971,0.92663607790064,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
m222_06_fill_holes_and_orientation.obj,m222,Humanoid,4,6,3,0,7,2437,2.6601696432408355,0.6606092618676946,0.666060448908572,0.4544982762213801,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m223_06_fill_holes_and_orientation.obj,m223,Humanoid,8,2,0,0,7,2437,6.756681061565549,0.8085353497911878,0.8064931318962015,0.8669479898642711,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m224_06_fill_holes_and_orientation.obj,m224,Humanoid,9,1,0,0,7,2437,6.127478623110134,0.7989102231447845,0.7930040559377938,0.9337457765456111,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
m226_06_fill_holes_and_orientation.obj,m226,Humanoid,2,8,5,0,7,2437,2.7113205362186146,0.7195894185385623,0.6508469749677034,0.2024832320725063,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m227_06_fill_holes_and_orientation.obj,m227,Humanoid,3,7,3,0,6,2437,4.148716077644003,0.8097801912669582,0.6853333330514751,0.3436966913921455,3,7,3,0,0.5,0.0,0.3,0.0,0.5,1.0,0.7,1.0,0.23076923076923078,0.23076923076923078,0.37499999999999994,0.32608695652173914,0.4411764705882353,-0.5916079783099616,-0.5,-0.7,0.5,
m228_06_fill_holes_and_orientation.obj,m228,Humanoid,5,5,2,0,7,2437,3.439907947919507,0.7110824869646872,0.6852731666364783,0.44173955623824734,5,5,2,0,0.7142857142857143,0.0,0.5,0.0,0.2857142857142857,1.0,0.5,1.0,0.4166666666666667,0.4166666666666667,0.588235294117647,0.5319148936170213,0.6578947368421053,-0.37796447300922725,-0.2857142857142857,-0.5,0.7142857142857143,
m229_06_fill_holes_and_orientation.obj,m229,Humanoid,10,0,0,0,7,2437,6.84511716103262,0.8131440432945363,0.8101983541224158,1.0,10,0,0,0,1.0,,1.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,
m230_06_fill_holes_and_orientation.obj,m230,Humanoid,8,2,0,0,7,2437,6.889785754174826,0.8210578990288384,0.810065648413262,0.8572048559638626,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m231_06_fill_holes_and_orientation.obj,m231,Humanoid,2,8,5,0,7,2437,2.1093262883774986,0.6678342847258258,0.6146219396272058,0.15840915256850252,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m232_06_fill_holes_and_orientation.obj,m232,Humanoid,4,6,3,0,7,2437,3.1844479427342423,0.7755578619615984,0.6862836654407324,0.5017493542077721,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m233_06_fill_holes_and_orientation.obj,m233,Humanoid,6,4,1,0,7,2437,5.2675301283290645,0.7947556033311093,0.7683228826243659,0.7116179486056783,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m234_06_fill_holes_and_orientation.obj,m234,Humanoid,10,0,0,0,7,2437,7.725469534140658,0.848747127288902,0.8301804330090673,1.0,10,0,0,0,1.0,,1.0,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,
m235_06_fill_holes_and_orientation.obj,m235,Humanoid,7,3,0,0,7,2437,5.363765385119839,0.8295740974127066,0.7699477320584933,0.7624164915943119,7,3,0,0,1.0,0.0,0.7,,0.0,1.0,0.3,,0.7,0.7,0.8235294117647058,0.7446808510638298,0.9210526315789475,,0.0,,1.0,
m236_06_fill_holes_and_orientation.obj,m236,Humanoid,8,2,0,0,7,2437,5.652388700177132,0.7773123779870018,0.7794571346563673,0.8630152897016883,8,2,0,0,1.0,0.0,0.8,,0.0,1.0,0.2,,0.8,0.8,0.888888888888889,0.8333333333333334,0.9523809523809523,,0.0,,1.0,
m237_06_fill_holes_and_orientation.obj,m237,Humanoid,6,4,1,0,7,2437,5.604270581465954,0.8255028788889713,0.7542788109728348,0.5341769051617136,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m238_06_fill_holes_and_orientation.obj,m238,Humanoid,9,1,0,0,7,2437,6.43231325456935,0.8204802678725875,0.8009003585973514,0.9363792118010483,9,1,0,0,1.0,0.0,0.9,,0.0,1.0,0.1,,0.9,0.9,0.9473684210526316,0.9183673469387754,0.9782608695652175,,0.0,,1.0,
