approach,class,ACC,PPV,TPR,TNR,F1,AP,ROC_AUC,MCC,NDCG,NDCG_top10
matrix_rank_based_optimized,Tool,0.9995010099750024,0.3999999999999999,0.4750830564784052,0.9996904175842132,0.599154432570991,1.0696597281380718,0.7761636576755284,0.4344823601267706,0.5919296058479394,0.4315674854424499
matrix_rank_based_optimized,Train,0.9992142906265044,0.0833333333333333,0.1206349206349206,0.9995270306737516,0.1970588235294117,0.1569544807447896,0.6031241646618551,0.0998560469196237,0.4024238694589915,0.1056512944164848
matrix_rank_based_optimized,Tree,0.999477489437662,0.3521739130434782,0.4782608695652174,0.9996657410821312,0.5476436188510492,1.2125663832380285,0.8149394923497004,0.4097064511299191,0.6145831870797476,0.3763804886875813
matrix_rank_based_optimized,Truck,0.999260711092772,0.1296296296296296,0.1851851851851851,0.9995509176262456,0.2167182662538699,0.2058819425422369,0.6376679298703356,0.1545756477570819,0.4261951346972987,0.1530928142622851
matrix_rank_based_optimized,TruckNonContainer,0.999244377965752,0.105,0.1571428571428571,0.9995382133794634,0.1571691176470588,0.1758863192008933,0.8364546602237605,0.1280035695631845,0.4210277116892778,0.1109523444339804
matrix_rank_based_optimized,Vase,0.9991937497964016,0.0684210526315789,0.0977443609022556,0.9995193339108568,0.1274509803921568,0.1126359278767178,0.7013422007547462,0.081382944391399,0.3765536698298096,0.076015829757664
matrix_rank_based_optimized,Violin,0.9992882195172272,0.15,0.2178571428571428,0.9995614310638968,0.2959558823529412,0.2504463051953153,0.7980518915153889,0.1803742281475664,0.4473614600096199,0.1727392540356695
matrix_rank_based_optimized,Wheel,0.9992202575273972,0.0941176470588235,0.134453781512605,0.9995325925633656,0.188235294117647,0.1440865678762709,0.7349661054012683,0.1121097204006265,0.3982241112860756,0.1312500563072706
matrix_rank_based_optimized,WheelChair,0.999440375489994,0.3,0.438095238095238,0.9996388244545528,0.4745098039215686,0.6047143588592041,0.9462115275782508,0.3621299169048032,0.5843893606338924,0.3148169392808582
matrix_rank_based_optimized,__overall_by_query__,0.9994104884274212,0.2851107465135356,0.3838528848783155,0.9996311397505662,0.4194628696268582,1.516762688489686,0.7755683897764559,0.3299394035507255,0.5691088788427204,0.3153731580971129
matrix_rank_based_optimized,__macro_by_class__,0.999355663412134,0.2276957525333253,0.3134322520627622,0.9996015156375094,0.3312351156866374,0.8175629877672669,0.7626647350481206,0.2664823512046356,0.519158562622824,0.258182343036456
matrix_weighted_sum,AircraftBuoyant,0.9992585619971116,0.13125,0.1875,0.9995517517155976,0.2058823529411765,0.1618791898851558,0.5271194605009634,0.1565108372392617,0.4010606983567196,0.1871539950534211
matrix_weighted_sum,Apartment,0.9992106278199872,0.0826086956521739,0.1180124223602484,0.9995266554557974,0.1862745098039215,0.1507931022893314,0.6082291999116195,0.0983492518122189,0.3972521971914727,0.1023961781546414
matrix_weighted_sum,AquaticAnimal,0.9993147454979516,0.1857142857142857,0.2653061224489795,0.9995798536121532,0.2913165266106442,0.3979708154477165,0.8265296713429493,0.2216366620789572,0.5010559897984519,0.219060212100508
matrix_weighted_sum,Bed,0.9993409439974325,0.2037037037037037,0.2971781305114638,0.9995891388523136,0.2964572192513369,0.4928633778730761,0.7532026171594816,0.2456353491355531,0.5181389788052774,0.2318907454341496
matrix_weighted_sum,Bicycle,0.9998095570614656,0.7307692307692307,0.8571428571428571,0.9998610845879612,0.7834967320261439,1.7412624035176745,0.9338946294170176,0.7885929699837677,0.7922712056312039,0.7745000675224704
matrix_weighted_sum,Biplane,0.9993569905783646,0.2266666666666666,0.3238095238095238,0.9996009837813664,0.3243243243243243,0.9024463826230226,0.8524919061066157,0.2706055882972201,0.5910587297387249,0.2833092314196479
matrix_weighted_sum,Bird,0.9992515149625038,0.1232558139534883,0.1777408637873754,0.999547627394799,0.2317538126361655,0.3493539517090068,0.6417696058371885,0.1476207058638078,0.4702624056084672,0.1466010951478127
matrix_weighted_sum,Bookset,0.9992830616876418,0.155,0.2214285714285714,0.9995640059852432,0.2605042016806723,0.2414093212211146,0.7481280745287536,0.1849099674152601,0.4434313286992016,0.1666932987645183
matrix_weighted_sum,Bottle,0.9994773399353551,0.3466666666666667,0.4809523809523809,0.9996629006235298,0.5029813094828575,0.7254845586705199,0.75144441898652,0.4078011135154434,0.574755829113363,0.4022293442220441
matrix_weighted_sum,BuildingNonResidential,0.9991772033756768,0.0452380952380952,0.0657596371882086,0.9995073758939992,0.15,0.1837489365006067,0.531399360917053,0.0541225027020082,0.4119054704220146,0.0518105559016306
matrix_weighted_sum,Bus,0.9992263255622036,0.09,0.1345238095238095,0.9995304726427924,0.195855614973262,0.1406218144767196,0.7410561142309869,0.1095868024200492,0.3944223437247209,0.104855075783143
matrix_weighted_sum,Car,0.99953695440015,0.4247191011235954,0.5345104333868379,0.99970317310589,0.5234165376676987,2.7453589685760127,0.8085354383300916,0.4747860667888166,0.6781987517738516,0.4494276816983541
matrix_weighted_sum,Cellphone,0.9992650092840932,0.135,0.1928571428571428,0.9995536879313314,0.2443438914027149,0.252570232617888,0.6924317617866005,0.1609965122036321,0.4516810722537411,0.1762475426780016
matrix_weighted_sum,Chess,0.9993626396298152,0.2309523809523809,0.3299319727891156,0.9996031957119794,0.3169934640522875,0.7995375924155123,0.788768398356533,0.2757310061183286,0.5806804534161424,0.3299318016631712
matrix_weighted_sum,City,0.9992893657015794,0.1592592592592592,0.2292768959435626,0.9995662044208132,0.2205882352941176,0.3175307756467902,0.756043939162977,0.1907136162351326,0.4849650227272513,0.2391410870770661
matrix_weighted_sum,ClassicPiano,0.9992185888178255,0.085,0.1238095238095237,0.9995278918648144,0.1549773755656108,0.1347575189691399,0.6354120412694266,0.102169818528645,0.3912096664990196,0.1244234258390188
matrix_weighted_sum,Computer,0.9993451119405318,0.2151515151515151,0.3073593073593073,0.999595042317296,0.2694497153700189,0.4173054464351068,0.6641726516726517,0.2568363130603724,0.5100109493057181,0.2970461453693912
matrix_weighted_sum,ComputerKeyboard,0.9996131627811018,0.49,0.6440476190476191,0.9997368574135772,0.6157096854336276,0.912527464408614,0.8694995864350703,0.560337205876992,0.6560411216230326,0.5175939913051988
matrix_weighted_sum,Cup,0.9992142906265044,0.0833333333333333,0.1222222222222222,0.999527030496278,0.1747404844290657,0.1442388012932843,0.5924776606713256,0.1004945437485744,0.3916020511960666,0.0837528410366637
matrix_weighted_sum,DeskLamp,0.9992662571460896,0.1387096774193548,0.1981566820276497,0.999555600679748,0.3891402714932127,0.330347112856058,0.6980625505358475,0.1654307677699233,0.4539692520200533,0.1612231155812115
matrix_weighted_sum,DeskPhone,0.999236641221374,0.11,0.1571428571428571,0.9995407873690728,0.1848739495798319,0.1730287565187657,0.7074039005702842,0.1311010891870526,0.4166105139912419,0.1416132741343155
matrix_weighted_sum,Door,0.9994363229096054,0.3047619047619048,0.4319727891156462,0.9996412783958772,0.3847829730182671,0.6259179154881599,0.587865906980081,0.3625170127923145,0.5400267480973356,0.3923454577665948
matrix_weighted_sum,Drum,0.999259851454508,0.13,0.1869047619047619,0.9995511079519848,0.2555147058823529,0.2471125777716941,0.712963083888381,0.1554966205777666,0.4422889778309164,0.1576765443965478
matrix_weighted_sum,Fish,0.9996673199917474,0.5349999999999999,0.7428571428571429,0.9997600735008576,0.6215686274509803,1.122168965138392,0.9652093944538768,0.6300276225885942,0.756924560904952,0.6063050356236785
matrix_weighted_sum,FloorLamp,0.999170621002682,0.044,0.0628571428571428,0.9995067344635316,0.1294117647058823,0.0811067910062879,0.6041276419394944,0.0521826825419642,0.3556960446144491,0.0505804716335448
matrix_weighted_sum,Glasses,0.9994923609829196,0.363157894736842,0.5037593984962406,0.9996714087774392,0.5003869969040248,0.6393966339684178,0.8251452318269837,0.4271265726872942,0.5987952649709893,0.430646733920964
matrix_weighted_sum,Guitar,0.9992289044769962,0.1,0.1428571428571428,0.9995356290076431,0.2352941176470588,0.2559364429172065,0.8662313351617257,0.1191451624705819,0.4504174617741795,0.1143506822361081
matrix_weighted_sum,Gun,0.9992930216344272,0.1637931034482758,0.2344006568144499,0.9995685433693045,0.266281512605042,0.648744969324227,0.7198292384104277,0.1955900267473464,0.527187981934657,0.1739239777788331
matrix_weighted_sum,Hand,0.9994605189055366,0.3216216216216216,0.4684684684684684,0.9996499794887592,0.3811605723370428,0.8671907309056971,0.8155582696399023,0.387775610486584,0.6186707196090366,0.4481485362604442
matrix_weighted_sum,Hat,0.9991988171377484,0.0733333333333333,0.1047619047619047,0.9995218684966376,0.1617647058823529,0.1323642161203468,0.7714580508224752,0.0872568180381429,0.3855998187885472,0.0809214453159203
matrix_weighted_sum,Helicopter,0.9994700582935876,0.3372549019607843,0.4757236227824463,0.9996580444841472,0.4371373072493681,1.4608679475528112,0.8805472452910783,0.4000785464796476,0.6477017640262184,0.3888307337152601
matrix_weighted_sum,House,0.9992543572447324,0.1260869565217391,0.1806418219461697,0.9995490882647824,0.2069964349376114,0.3074055895291269,0.5367480975231448,0.1505460152011749,0.4560915396558558,0.148163438069404
matrix_weighted_sum,HumanHead,0.9997795280687064,0.6725490196078431,0.8557422969187676,0.9998310443718714,0.7644453044375645,2.678907024611609,0.8960904244395705,0.7566430627278077,0.7680930238282971,0.7033047942648046
matrix_weighted_sum,Humanoid,0.999684718585912,0.5845070422535211,0.7181421864520456,0.99978561726716,0.6847792210143522,5.737510606912911,0.8110933373985479,0.6461653907090786,0.7544289606358047,0.6093623439585233
matrix_weighted_sum,Insect,0.999327101617178,0.1969230769230769,0.2816849816849817,0.999585637372326,0.2790032679738562,0.8015394961443093,0.7105566631009109,0.2351874443835421,0.5502851572608171,0.2218298252627555
matrix_weighted_sum,Jet,0.9995982125504196,0.4782608695652174,0.6318150448585231,0.999730797765598,0.5673732943469786,5.253167825000945,0.8445235467001504,0.5486335004450176,0.7431058723530268,0.5134551510532085
matrix_weighted_sum,Knife,0.9992134309882402,0.0875,0.125,0.9995291780609876,0.2245989304812834,0.231203519933436,0.8278265072103551,0.1041966500729489,0.4405727338611138,0.0924917077608157
matrix_weighted_sum,MilitaryVehicle,0.999468743552713,0.33,0.4809523809523809,0.9996543022009472,0.434640522875817,0.55779651281436,0.8744580122763483,0.3980009006115884,0.5843339463933124,0.3769399322369514
matrix_weighted_sum,Monitor,0.9992160099030328,0.09,0.1285714285714285,0.9995304679841082,0.2117647058823529,0.1135559962520064,0.4970310391363023,0.1071860321967382,0.361932698890839,0.1066359847074291
matrix_weighted_sum,Monoplane,0.9992959562616052,0.165,0.238095238095238,0.9995691667425676,0.2292387543252595,0.2011821174864227,0.8263625876104654,0.1978268429325298,0.4375001822807701,0.1616908748269432
matrix_weighted_sum,Motorcycle,0.9993473361793972,0.2153846153846153,0.3104395604395604,0.9995951633065688,0.3147759103641456,0.5196101284842034,0.8668478122209465,0.2582213661312675,0.5546726951895824,0.2949023589216145
matrix_weighted_sum,Mug,0.999394946914031,0.2615384615384615,0.3782051282051282,0.9996189770670943,0.4229876160990711,0.5142127950557651,0.8099738487051921,0.3141466862961669,0.5273837356141224,0.2780503805461323
matrix_weighted_sum,MultiSeat,0.9993535520253076,0.2222222222222222,0.3164021164021164,0.999598691412906,0.3261619462599854,0.6910603030323951,0.7232316900724758,0.2647707837053036,0.5400531863948912,0.2534629010001955
matrix_weighted_sum,Musical_Instrument,0.9992754477487302,0.1428571428571428,0.2074829931972789,0.9995577427994096,0.1973039215686274,0.2150385237355058,0.6283931280414524,0.1717613698830568,0.4272887032303398,0.1646113689024346
matrix_weighted_sum,NonWheelChair,0.9994859363179974,0.36,0.4884920634920635,0.9996697794592064,0.496328689370485,1.5667023983773132,0.8036656640675115,0.4186375158408343,0.63129881447583,0.3778088480851816
matrix_weighted_sum,PianoBoard,0.9993578502166288,0.225,0.3273809523809524,0.9996001244981458,0.4100678733031673,0.3547120441535269,0.6412030386139045,0.2710086317686121,0.4823173300235296,0.287043212458639
matrix_weighted_sum,PlantIndoors,0.9993472121931092,0.2109375,0.3054315476190476,0.9995928708851486,0.3069852941176471,0.8770768025928006,0.687256998769741,0.2534475215189004,0.5587332087341268,0.2600212653822513
matrix_weighted_sum,PlantWildNonTree,0.999192601291838,0.0653846153846153,0.0934065934065934,0.9995177682264996,0.1666666666666666,0.1497720678939529,0.6986611812731216,0.0777533480384178,0.4020043579596301,0.0803983902781824
matrix_weighted_sum,Quadruped,0.999563846691207,0.443859649122807,0.5818713450292398,0.9997130487277904,0.5498060053981106,1.687109729515157,0.813675042288628,0.5069632713203975,0.6490887812104961,0.4764354762513428
matrix_weighted_sum,RectangleTable,0.9994938333339162,0.3627118644067796,0.5060532687651332,0.9996711790099692,0.5083296476485331,1.7583574295413915,0.7372096434096416,0.4279867069723799,0.6371757836948438,0.3867169371500175
matrix_weighted_sum,Rocket,0.9992181816207528,0.0894736842105263,0.1290726817042606,0.9995301976823432,0.200735294117647,0.1375772421231667,0.7306544920935383,0.1070624511184663,0.3915255763016397,0.1134887602874871
matrix_weighted_sum,RoundTable,0.9992893657015794,0.1611111111111111,0.2301587301587301,0.9995671591306492,0.2966751918158568,0.4555595789437009,0.728046733542154,0.1922173459400784,0.4972349145688036,0.1858573035532762
matrix_weighted_sum,Shelf,0.9992599114292704,0.1325581395348837,0.1893687707641196,0.99955242667537,0.2394957983193277,0.3484049102014686,0.5932680903598998,0.1580750488156631,0.4701827133536493,0.1612983177289309
matrix_weighted_sum,Ship,0.9992887186620256,0.1564516129032258,0.2250384024577572,0.999564756947972,0.2933634992458521,0.6987667164418461,0.6679625667925508,0.1872662213517456,0.5258528893937103,0.1873540623924734
matrix_weighted_sum,Sign,0.9991690163445888,0.0444444444444444,0.0634920634920634,0.9995069627183552,0.1176470588235294,0.0519293660138295,0.4901422624765563,0.0527128468299109,0.2930899988155622,0.0823659166152109
matrix_weighted_sum,Skyscraper,0.9992134309882402,0.085,0.1214285714285714,0.9995278894689196,0.1666666666666666,0.1421229634533597,0.5441687344913151,0.1012088697278461,0.3892974207102783,0.1352055762304395
matrix_weighted_sum,Spoon,0.9992208962679032,0.0947368421052631,0.1353383458646616,0.999532912048968,0.2117647058823529,0.1623621511404153,0.8015467219792626,0.1128501246418127,0.411205848017028,0.1088753105249939
matrix_weighted_sum,Starship,0.999184730162322,0.0548387096774193,0.0791090629800307,0.99951232832993,0.1544117647058823,0.1536789875366429,0.6782918101773054,0.0654538693961999,0.4019455869208574,0.0599009416865623
matrix_weighted_sum,SubmachineGun,0.9992624303693006,0.135,0.1928571428571428,0.9995536866002784,0.226890756302521,0.2502400088679021,0.8504712463540987,0.1609949104249456,0.4530755405428953,0.1412850119240864
matrix_weighted_sum,Sword,0.9995400935286431,0.40625,0.5714285714285714,0.9996936434806696,0.5842131724484665,1.490649052399972,0.8587107555120329,0.4814816934127711,0.6558051546185448,0.441045130099778
matrix_weighted_sum,Tool,0.9994986109844975,0.3976744186046512,0.4717607973421927,0.9996892176557292,0.5767543859649122,0.8770158784929702,0.7301118748222696,0.4317015395465015,0.5639306187487816,0.4316044504278904
matrix_weighted_sum,Train,0.9991936593081632,0.0633333333333333,0.0912698412698412,0.9995167113775236,0.1495098039215686,0.1557034490896161,0.661673731240692,0.0756217415148339,0.4039995344967567,0.089699021793279
matrix_weighted_sum,Tree,0.9994393663494228,0.308695652173913,0.4347826086956521,0.9996433079838408,0.5030699148346206,0.8151132399044504,0.7223472363595237,0.3660054806944112,0.5608218989321943,0.3326469186295856
matrix_weighted_sum,Truck,0.999260711092772,0.1296296296296296,0.1851851851851851,0.9995509176262456,0.2287581699346405,0.2321740790516858,0.6886616540287216,0.1545756477570819,0.4422033058720416,0.1713228274060433
matrix_weighted_sum,TruckNonContainer,0.9992082731586548,0.07,0.1059523809523809,0.9995201545888804,0.129524886877828,0.1878253600829624,0.8641232423490489,0.0856733472084212,0.4207894678975163,0.0627848157867204
matrix_weighted_sum,Vase,0.9991666033249,0.0421052631578947,0.0601503759398496,0.9995057557727456,0.134453781512605,0.1185247662720913,0.6644582725934306,0.0499157641409853,0.3764746083188017,0.0703683836962122
matrix_weighted_sum,Violin,0.9992933773468125,0.155,0.2238095238095238,0.9995640110432432,0.2816742081447964,0.277133793108701,0.8436931348221671,0.185874119773432,0.4707145208330086,0.1886622423382757
matrix_weighted_sum,Wheel,0.999238461631816,0.1117647058823529,0.1596638655462184,0.9995416979030404,0.2032085561497326,0.1686439315206217,0.7312668561848532,0.1332112412744333,0.4132767620090279,0.1553671271878787
matrix_weighted_sum,WheelChair,0.999440375489994,0.3,0.4404761904761905,0.9996388241883424,0.3753869969040247,0.6127316392307356,0.9295666274868312,0.3630876621482292,0.5954440121403897,0.3315670853153265
matrix_weighted_sum,__overall_by_query__,0.99939402906968,0.2682526661197703,0.3624165006445564,0.9996224415158808,0.4044811399608155,1.3121010081985816,0.7476109697179747,0.310969329672683,0.5538672336268624,0.302176617546245
matrix_weighted_sum,__macro_by_class__,0.9993444858878384,0.2165900256235246,0.2983968995278869,0.9995957854556328,0.322794813294861,0.7151872715809803,0.7375504738067976,0.253554178722678,0.5083641225887786,0.2504152857866023
