approach,class,AP,ROC_AUC,ROC_AUC_micro,F1,MCC
matrix_rank_based_optimized,MilitaryVehicle,0.5910383674173267,0.9207544294980629,0.9175977863392973,0.4044117647058823,0.3496919140092465
matrix_rank_based_optimized,Monitor,0.1000744313699129,0.523144399460189,0.5354446367158591,0.17647058823529413,0.10718603219673825
matrix_rank_based_optimized,Monoplane,0.35877185517706733,0.9197324887902137,0.9117817030168472,0.29195501730103807,0.2521145937824503
matrix_rank_based_optimized,Motorcycle,0.5931179487151385,0.8793832121444061,0.8712344834015328,0.3544117647058823,0.34634003224466714
matrix_rank_based_optimized,Mug,0.6365964822793428,0.8656257175660161,0.85687043088306,0.4352941176470588,0.33989793291018233
matrix_rank_based_optimized,MultiSeat,0.694486484052349,0.69454490580692,0.6963981506104364,0.3277648778809769,0.2809269873084968
matrix_rank_based_optimized,Musical_Instrument,0.19490850933035586,0.5946854621037492,0.598942252393993,0.23676470588235293,0.17176136988305682
matrix_rank_based_optimized,NonWheelChair,2.058558438952042,0.88212843247661,0.8679941028004671,0.5167194239369162,0.45373066718982785
matrix_rank_based_optimized,PianoBoard,0.24114021311247474,0.6476002350790127,0.6500608919942537,0.2582720588235294,0.20978437142768702
matrix_rank_based_optimized,PlantIndoors,1.202696950337701,0.7739591273184365,0.7584612008470984,0.3859477124183006,0.3370073756205555
matrix_rank_based_optimized,PlantWildNonTree,0.20372383971505512,0.7711889271590764,0.7554664301765335,0.18099547511312217,0.09155049630206072
matrix_rank_based_optimized,Quadruped,2.267123525521775,0.8599250383413385,0.8470534652095508,0.5930082559339526,0.5456819294173765
matrix_rank_based_optimized,RectangleTable,1.460103818746375,0.7751198940466073,0.7689537304015577,0.45295463723246737,0.3580400384957993
matrix_rank_based_optimized,Rocket,0.20095804170163212,0.7512673788646896,0.7434788660765146,0.26715686274509803,0.17150904095101902
matrix_rank_based_optimized,RoundTable,0.63102618199401,0.8325545511015952,0.8229526540933702,0.3438914027149321,0.25200498841586444
matrix_rank_based_optimized,Shelf,0.36975308434350224,0.624264051399071,0.6134787877536596,0.25272331154684097,0.16085586939593224
matrix_rank_based_optimized,Ship,0.6478065091996974,0.6441244589380496,0.6456990173480424,0.3099264705882353,0.2030042404562795
matrix_rank_based_optimized,Sign,0.05506610055022978,0.49652348931887835,0.5032770179263935,0.1176470588235294,0.07928513237470478
matrix_rank_based_optimized,Skyscraper,0.10862766458028306,0.5254298898611293,0.5155219080579861,0.1568627450980392,0.09523010548026752
matrix_rank_based_optimized,Spoon,0.15573857667863597,0.8007453178902886,0.7951505032680263,0.16666666666666666,0.10655668859173
matrix_rank_based_optimized,Starship,0.1426306950957004,0.6261973366212347,0.6070825769618357,0.18539915966386555,0.08474020567871157
matrix_rank_based_optimized,SubmachineGun,0.2423093562208706,0.8752165774237082,0.8777194070784903,0.22624434389140274,0.1490373819297885
matrix_rank_based_optimized,Sword,1.621114245649368,0.9022233597436126,0.8948110980357974,0.5247104689829148,0.46470493474816227
matrix_rank_based_optimized,Tool,1.0696597281380718,0.7761636576755284,0.7555394992153112,0.599154432570991,0.43448236012677066
matrix_rank_based_optimized,Train,0.15695448074478968,0.6031241646618551,0.5953855443540689,0.19705882352941176,0.09985604691962374
matrix_rank_based_optimized,Tree,1.2125663832380285,0.8149394923497004,0.8099094887811292,0.5476436188510492,0.4097064511299191
matrix_rank_based_optimized,Truck,0.2058819425422369,0.6376679298703356,0.6268212192832375,0.21671826625386995,0.15457564775708194
matrix_rank_based_optimized,TruckNonContainer,0.1758863192008933,0.8364546602237605,0.8298776174306733,0.15716911764705882,0.1280035695631845
matrix_rank_based_optimized,Vase,0.11263592787671789,0.7013422007547462,0.6854482270819233,0.12745098039215685,0.08138294439139902
matrix_rank_based_optimized,Violin,0.2504463051953153,0.7980518915153889,0.7889836641852771,0.2959558823529412,0.1803742281475664
matrix_rank_based_optimized,Wheel,0.14408656787627097,0.7349661054012683,0.7285106421750857,0.18823529411764706,0.11210972040062653
matrix_rank_based_optimized,WheelChair,0.6047143588592041,0.9462115275782509,0.9398624896608768,0.4745098039215686,0.36212991690480323
matrix_rank_based_optimized,__overall_by_shape__,1.516762688489686,0.7755683897764559,0.7932808186511315,0.41946286962685825,0.32993940355072554
matrix_rank_based_optimized,__weighted_by_class__,1.5167626884896863,0.7755683897764563,0.7932808186511315,0.3909313301688973,0.32993940355072554
matrix_weighted_sum,AircraftBuoyant,0.1618791898851558,0.5271194605009634,0.5234929810074318,0.2058823529411765,0.15651083723926174
matrix_weighted_sum,Apartment,0.1507931022893314,0.6082291999116195,0.5981487787027362,0.18627450980392157,0.09834925181221899
matrix_weighted_sum,AquaticAnimal,0.3979708154477165,0.8265296713429493,0.8181144011315915,0.2913165266106442,0.22163666207895724
matrix_weighted_sum,Bed,0.49286337787307616,0.7532026171594816,0.7631025486533421,0.2964572192513369,0.24563534913555318
matrix_weighted_sum,Bicycle,1.7412624035176743,0.9338946294170175,0.9305631114643744,0.7834967320261439,0.7885929699837677
matrix_weighted_sum,Biplane,0.9024463826230226,0.8524919061066157,0.8427669085337284,0.32432432432432434,0.27060558829722015
matrix_weighted_sum,Bird,0.34935395170900685,0.6417696058371885,0.6418236246061703,0.23175381263616557,0.14762070586380782
matrix_weighted_sum,Bookset,0.24140932122111464,0.7481280745287536,0.7313447390187628,0.2605042016806723,0.1849099674152601
matrix_weighted_sum,Bottle,0.7254845586705199,0.75144441898652,0.733387113198661,0.5029813094828575,0.4078011135154434
