query,id,class,tp,fp,fn,tn,P,N_total,AP,ROC_AUC,NDCG,NDCG_top10,TP,FP,FN,TN,TPR,TNR,PPV,NPV,FNR,FPR,FDR,FOR,TS,ACC,F1,F0_5,F2,MCC,BM,MK,LR+,LR-
m66_06_fill_holes_and_orientation.obj,m66,AquaticAnimal,0,10,7,0,7,2437,0.1757875860228901,0.8353619179345321,0.40922102211199984,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m67_06_fill_holes_and_orientation.obj,m67,AquaticAnimal,6,4,1,0,7,2437,1.1306425716030362,0.8871215613954204,0.7167119976834645,0.6961622681399229,6,4,1,0,0.8571428571428571,0.0,0.6,0.0,0.14285714285714285,1.0,0.4,1.0,0.5454545454545454,0.5454545454545454,0.7058823529411764,0.6382978723404255,0.7894736842105262,-0.23904572186687872,-0.1428571428571429,-0.4,0.8571428571428571,
m68_06_fill_holes_and_orientation.obj,m68,AquaticAnimal,2,8,5,0,7,2437,0.3364665803671098,0.880620869832488,0.48935903871734027,0.16815228646891087,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m69_06_fill_holes_and_orientation.obj,m69,AquaticAnimal,3,7,4,0,7,2437,0.7414982712850461,0.901521438450899,0.6398065630730295,0.4152807670887413,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m70_06_fill_holes_and_orientation.obj,m70,AquaticAnimal,3,7,4,0,7,2437,0.5027533966895767,0.7962962962962963,0.572097434623597,0.400023248309252,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m71_06_fill_holes_and_orientation.obj,m71,AquaticAnimal,2,8,5,0,7,2437,0.5512676517211896,0.8993391731980944,0.5651222321939984,0.24890832702259466,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
m72_06_fill_holes_and_orientation.obj,m72,AquaticAnimal,1,9,6,0,7,2437,0.4223532373987193,0.8975872137697863,0.5032737805417447,0.07839826897867534,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m73_06_fill_holes_and_orientation.obj,m73,AquaticAnimal,0,10,7,0,7,2437,0.21028965060819796,0.8507299830951283,0.4295724916274546,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m75_06_fill_holes_and_orientation.obj,m75,AquaticAnimal,4,6,3,0,7,2437,0.5211327631857557,0.7342707853081296,0.5676343955945855,0.4671223597454321,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m76_06_fill_holes_and_orientation.obj,m76,AquaticAnimal,3,7,4,0,7,2437,0.36668425355893264,0.8124635008452435,0.49832697065443354,0.24618570546556087,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
m77_06_fill_holes_and_orientation.obj,m77,AquaticAnimal,1,9,6,0,7,2437,0.21444108441574494,0.6837252189949286,0.4465506568578403,0.13886244387355456,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m78_06_fill_holes_and_orientation.obj,m78,AquaticAnimal,4,6,3,0,7,2437,0.5768142952031298,0.7297833102812356,0.5814372075338424,0.47338717040861206,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m79_06_fill_holes_and_orientation.obj,m79,AquaticAnimal,4,6,3,0,7,2437,0.4976584460222776,0.7471492239127093,0.5617495504948976,0.4479321408033599,4,6,3,0,0.5714285714285714,0.0,0.4,0.0,0.42857142857142855,1.0,0.6,1.0,0.3076923076923077,0.3076923076923077,0.47058823529411764,0.425531914893617,0.5263157894736841,-0.50709255283711,-0.4285714285714286,-0.6,0.5714285714285714,
m80_06_fill_holes_and_orientation.obj,m80,AquaticAnimal,1,9,6,0,7,2437,0.14222420056612076,0.7064545873674504,0.40286805084482724,0.06943122193677728,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m81_06_fill_holes_and_orientation.obj,m81,AquaticAnimal,2,8,5,0,7,2437,0.32685730058785223,0.7495773782080837,0.49276390109640855,0.23365080824310536,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00031_06_fill_holes_and_orientation.obj,d00031,Bed,1,9,6,0,7,2437,0.46864005308216744,0.8897680502823596,0.5105490710661347,0.06362078819895173,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00110_06_fill_holes_and_orientation.obj,d00110,Bed,1,9,6,0,7,2437,0.5335487470725473,0.8867370704782567,0.5791127859157522,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
D00121_06_fill_holes_and_orientation.obj,d00121,Bed,1,9,6,0,7,2437,0.3902841143065253,0.9073636856714417,0.49839623630384733,0.1100458831490401,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
